,Potential_Customer,C_ID,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Pur_3_years_Total,Pur_5_years_Total,Ad_Res_1_Year_Total,Ad_Res_3_Year_Total,Ad_Res_5_Year_Total
1928,1,57705.0,7.0,26.0,4.0,11.0,5.0,3.86,3.58,4.0,20.0,88.0,12.0,31.0,63.0,5.0,15.0,23.0,S,1,59.02,F,U,44284.5,11.0,37.0,17.0,46.0,86.0
1929,0,57735.0,2.0,3.0,0.0,0.0,10.0,7.5,7.0,11.67,15.0,20.0,12.0,18.0,17.0,5.0,5.0,6.0,N,0,59.02,M,H,48085.0,2.0,3.0,17.0,23.0,23.0
1930,1,57761.0,1.0,9.0,0.0,4.0,16.0,16.0,9.22,11.67,18.0,87.0,11.0,28.0,57.0,4.0,4.0,20.0,A,1,58.0,F,U,42047.0,1.0,13.0,15.0,32.0,77.0
1931,1,57909.0,4.0,4.0,2.0,2.0,10.0,9.25,9.25,10.5,23.0,32.0,12.0,26.0,25.0,6.0,12.0,10.0,A,0,59.02,M,U,44284.5,6.0,6.0,18.0,38.0,35.0
1932,1,57929.0,5.0,13.0,4.0,10.0,10.0,10.0,8.31,10.0,19.0,93.0,13.0,32.0,58.0,6.0,16.0,24.0,S,1,62.0,F,U,36735.0,9.0,23.0,19.0,48.0,82.0
1933,1,57928.0,4.0,12.0,2.0,7.0,13.0,11.5,11.08,11.0,18.0,86.0,8.0,25.0,48.0,4.0,13.0,20.0,S,1,74.0,F,U,44284.5,6.0,19.0,12.0,38.0,68.0
1934,1,57964.0,4.0,16.0,3.0,13.0,12.0,10.5,9.19,10.67,16.0,130.0,9.0,20.0,55.0,4.0,9.0,20.0,S,1,71.0,M,U,40054.0,7.0,29.0,13.0,29.0,75.0
1935,1,57963.0,4.0,16.0,3.0,12.0,11.0,9.5,8.44,9.33,17.0,126.0,15.0,36.0,73.0,6.0,16.0,30.0,A,1,70.0,F,H,40054.0,7.0,28.0,21.0,52.0,103.0
1936,0,57953.0,3.0,8.0,3.0,7.0,18.0,17.33,13.63,17.33,16.0,80.0,16.0,38.0,60.0,6.0,17.0,24.0,A,0,70.0,M,H,40054.0,6.0,15.0,22.0,55.0,84.0
1937,0,57940.0,2.0,2.0,2.0,2.0,20.0,15.0,15.0,15.0,16.0,28.0,12.0,25.0,23.0,5.0,11.0,10.0,A,0,45.0,F,H,40054.0,4.0,4.0,17.0,36.0,33.0
1938,0,1748.0,2.0,3.0,1.0,2.0,27.0,26.0,22.33,25.0,19.0,33.0,18.0,36.0,48.0,7.0,15.0,18.0,A,0,74.0,M,H,40054.0,3.0,5.0,25.0,51.0,66.0
1939,0,57982.0,2.0,22.0,2.0,13.0,10.0,9.0,8.0,9.0,18.0,130.0,12.0,32.0,80.0,5.0,14.0,31.0,A,1,47.0,F,H,44658.0,4.0,35.0,17.0,46.0,111.0
1940,0,57976.0,3.0,11.0,1.0,5.0,21.0,19.0,11.55,21.0,16.0,76.0,13.0,35.0,57.0,6.0,17.0,23.0,A,1,76.0,F,H,44658.0,4.0,16.0,19.0,52.0,80.0
1941,1,57992.0,6.0,15.0,6.0,10.0,5.0,5.0,4.87,5.0,16.0,68.0,13.0,34.0,53.0,6.0,17.0,22.0,S,1,51.0,M,H,43494.0,12.0,25.0,19.0,51.0,75.0
1942,0,58006.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,24.0,24.0,7.0,17.0,15.0,3.0,7.0,6.0,N,0,45.0,F,U,32989.0,2.0,2.0,10.0,24.0,21.0
1943,0,58043.0,2.0,4.0,0.0,1.0,20.0,15.0,8.75,11.67,15.0,40.0,11.0,29.0,28.0,5.0,5.0,12.0,A,0,47.0,M,H,24102.0,2.0,5.0,16.0,34.0,40.0
1944,0,58075.0,1.0,14.0,0.0,6.0,15.0,15.0,9.5,11.67,16.0,103.0,12.0,30.0,66.0,5.0,5.0,26.0,A,1,77.0,F,U,18750.0,1.0,20.0,17.0,35.0,92.0
1945,1,58079.0,2.0,9.0,1.0,4.0,20.0,18.0,13.56,16.0,25.0,95.0,11.0,32.0,62.0,6.0,16.0,25.0,A,1,59.02,F,U,22654.0,3.0,13.0,17.0,48.0,87.0
1947,1,58086.0,9.0,23.0,5.0,13.0,2.0,3.78,3.26,4.0,16.0,123.0,12.0,33.0,67.0,6.0,17.0,30.0,S,1,53.0,F,H,29167.0,14.0,36.0,18.0,50.0,97.0
1948,1,58130.0,5.0,27.0,4.0,13.0,15.0,7.6,5.11,8.0,17.0,111.0,7.0,21.0,65.0,4.0,13.0,27.0,S,1,59.02,F,U,22720.0,9.0,40.0,11.0,34.0,92.0
1949,1,191297.0,8.0,36.0,4.0,20.0,5.0,7.75,7.75,9.25,15.0,126.0,5.0,21.0,74.0,3.0,12.0,30.0,S,1,59.02,F,U,36364.0,12.0,56.0,8.0,33.0,104.0
1950,1,58147.0,4.0,22.0,0.0,13.0,5.0,5.0,4.41,11.67,18.0,130.0,11.0,30.0,71.0,5.0,5.0,30.0,S,1,56.0,M,U,44284.5,4.0,35.0,16.0,35.0,101.0
1951,0,58049.0,5.0,20.0,3.0,10.0,5.0,5.0,4.15,5.0,16.0,125.0,12.0,29.0,66.0,5.0,13.0,28.0,S,1,77.0,M,U,44284.5,8.0,30.0,17.0,42.0,94.0
1952,0,58198.0,6.0,14.0,2.0,6.0,4.0,4.17,3.64,3.75,15.0,105.0,14.0,32.0,59.0,6.0,15.0,25.0,S,1,59.02,F,U,44284.5,8.0,20.0,20.0,47.0,84.0
1953,1,58203.0,6.0,6.0,3.0,3.0,7.0,5.33,5.33,5.67,18.0,32.0,7.0,23.0,22.0,4.0,11.0,9.0,A,0,53.0,M,U,28100.0,9.0,9.0,11.0,34.0,31.0
1954,0,58105.0,2.0,14.0,1.0,7.0,21.0,21.0,13.79,21.0,23.0,124.0,12.0,33.0,70.0,6.0,16.0,30.0,A,1,84.0,F,U,21620.0,3.0,21.0,18.0,49.0,100.0
1955,0,58262.0,5.0,25.0,2.0,11.0,5.0,3.4,2.92,4.0,18.0,105.0,13.0,32.0,67.0,6.0,15.0,26.0,S,1,79.0,F,H,37165.0,7.0,36.0,19.0,47.0,93.0
1956,1,14376.0,6.0,11.0,5.0,6.0,10.0,11.33,9.45,11.6,17.0,45.0,28.0,50.0,56.0,6.0,17.0,18.0,A,1,31.0,F,H,33697.0,11.0,17.0,34.0,67.0,74.0
1957,0,58290.0,2.0,11.0,1.0,8.0,20.0,15.0,8.82,10.0,26.0,127.0,10.0,31.0,68.0,5.0,15.0,30.0,A,1,59.02,M,H,44415.0,3.0,19.0,15.0,46.0,98.0
1958,1,58284.0,8.0,16.0,5.0,6.0,4.0,4.13,3.69,3.8,16.0,67.0,13.0,34.0,50.0,6.0,17.0,21.0,A,0,65.0,F,H,44415.0,13.0,22.0,19.0,51.0,71.0
1959,0,58318.0,4.0,10.0,2.0,4.0,14.0,15.75,12.0,12.0,23.0,53.0,15.0,37.0,47.0,6.0,17.0,18.0,S,1,85.0,F,U,32643.0,6.0,14.0,21.0,54.0,65.0
1960,0,58333.0,1.0,14.0,0.0,6.0,12.0,12.0,11.5,11.67,18.0,92.0,12.0,27.0,61.0,4.0,4.0,20.0,A,1,35.0,M,U,40104.0,1.0,20.0,16.0,31.0,81.0
1961,1,58351.0,6.0,8.0,3.0,4.0,8.0,9.33,7.75,9.67,18.0,78.0,14.0,33.0,52.0,6.0,14.0,19.0,A,1,69.0,M,U,36787.0,9.0,12.0,20.0,47.0,71.0
1962,1,58374.0,4.0,11.0,2.0,6.0,10.0,12.5,9.55,15.0,15.0,102.0,19.0,40.0,79.0,9.0,19.0,35.0,A,1,79.0,F,H,41062.0,6.0,17.0,28.0,59.0,114.0
1964,0,58412.0,6.0,6.0,2.0,2.0,3.0,3.67,3.67,2.5,18.0,26.0,6.0,19.0,16.0,4.0,11.0,9.0,N,1,65.0,F,H,36141.0,8.0,8.0,10.0,30.0,25.0
1965,1,58447.0,4.0,5.0,3.0,3.0,10.0,10.25,9.2,10.33,16.0,33.0,14.0,31.0,29.0,6.0,15.0,13.0,A,1,67.0,F,U,53142.0,7.0,8.0,20.0,46.0,42.0
1966,1,58463.0,3.0,9.0,2.0,4.0,33.0,31.33,21.0,30.5,19.0,75.0,15.0,37.0,55.0,6.0,17.0,22.0,A,1,81.0,M,U,44284.5,5.0,13.0,21.0,54.0,77.0
1967,1,58466.0,9.0,12.0,7.0,9.0,7.0,5.44,5.58,5.57,16.0,51.0,15.0,33.0,39.0,6.0,16.0,16.0,S,1,62.0,M,U,44284.5,16.0,21.0,21.0,49.0,55.0
1968,0,58488.0,2.0,10.0,2.0,8.0,15.0,13.0,8.4,13.0,19.0,127.0,12.0,31.0,64.0,5.0,13.0,28.0,A,1,73.0,F,U,42251.0,4.0,18.0,17.0,44.0,92.0
1969,0,58484.0,4.0,17.0,2.0,11.0,10.0,5.0,6.88,2.5,20.0,111.0,11.0,29.0,69.0,4.0,13.0,25.0,A,1,41.0,F,H,44284.5,6.0,28.0,15.0,42.0,94.0
1970,0,58499.0,3.0,21.0,1.0,13.0,10.0,10.0,6.81,10.0,16.0,129.0,11.0,31.0,75.0,4.0,13.0,31.0,A,1,46.0,M,U,38728.0,4.0,34.0,15.0,44.0,106.0
1971,1,58511.0,2.0,14.0,2.0,9.0,14.0,14.0,10.29,14.0,17.0,88.0,15.0,34.0,66.0,6.0,15.0,24.0,S,1,70.0,M,U,37412.0,4.0,23.0,21.0,49.0,90.0
1972,0,58525.0,3.0,11.0,1.0,5.0,50.0,43.33,24.55,30.0,19.0,77.0,13.0,35.0,64.0,6.0,17.0,25.0,A,0,54.0,F,H,38962.0,4.0,16.0,19.0,52.0,89.0
1973,1,58538.0,2.0,15.0,0.0,7.0,15.0,15.0,12.33,11.67,18.0,93.0,13.0,34.0,69.0,6.0,6.0,26.0,A,1,36.0,F,H,49375.0,2.0,22.0,19.0,40.0,95.0
1974,0,104359.0,2.0,4.0,2.0,4.0,25.0,25.0,25.0,25.0,24.0,44.0,11.0,21.0,22.0,5.0,10.0,11.0,A,1,35.0,M,H,29089.0,4.0,8.0,16.0,31.0,33.0
1975,0,58576.0,7.0,16.0,4.0,7.0,9.0,9.14,7.75,8.75,19.0,65.0,12.0,31.0,51.0,6.0,17.0,22.0,S,1,51.0,F,H,38796.0,11.0,23.0,18.0,48.0,73.0
1976,0,58573.0,12.0,20.0,8.0,13.0,4.0,5.0,4.9,5.0,15.0,56.0,13.0,32.0,47.0,6.0,17.0,21.0,S,1,67.0,M,H,38796.0,20.0,33.0,19.0,49.0,68.0
1977,1,58566.0,2.0,3.0,1.0,1.0,20.0,8.5,12.33,12.0,15.0,32.0,13.0,28.0,26.0,5.0,11.0,10.0,A,0,74.0,M,H,38796.0,3.0,4.0,18.0,39.0,36.0
1978,1,58597.0,4.0,9.0,4.0,8.0,50.0,36.25,25.11,36.25,21.0,105.0,13.0,32.0,63.0,6.0,17.0,27.0,A,1,80.0,M,U,44284.5,8.0,17.0,19.0,49.0,90.0
1979,1,58649.0,4.0,4.0,2.0,2.0,10.0,8.75,8.75,10.0,19.0,31.0,12.0,27.0,26.0,6.0,13.0,11.0,A,0,75.0,F,H,42920.0,6.0,6.0,18.0,40.0,37.0
1980,0,58721.0,5.0,21.0,3.0,7.0,11.0,12.0,7.14,7.67,23.0,69.0,13.0,35.0,59.0,6.0,17.0,24.0,A,1,59.02,M,U,39914.0,8.0,28.0,19.0,52.0,83.0
1981,1,58728.0,1.0,5.0,1.0,4.0,20.0,20.0,10.4,20.0,20.0,98.0,12.0,26.0,54.0,4.0,9.0,19.0,A,0,49.0,M,U,31950.0,2.0,9.0,16.0,35.0,73.0
1982,0,58726.0,5.0,19.0,3.0,10.0,14.0,11.8,10.63,12.33,17.0,86.0,14.0,35.0,71.0,6.0,17.0,26.0,S,1,60.0,M,U,31950.0,8.0,29.0,20.0,52.0,97.0
1983,1,58725.0,2.0,4.0,1.0,2.0,25.0,15.0,15.0,5.0,15.0,76.0,13.0,28.0,39.0,5.0,11.0,14.0,A,0,79.0,M,H,31950.0,3.0,6.0,18.0,39.0,53.0
1985,0,58753.0,5.0,7.0,3.0,3.0,6.0,5.2,5.14,4.67,18.0,29.0,12.0,24.0,23.0,6.0,12.0,10.0,A,1,69.0,M,U,33920.0,8.0,10.0,18.0,36.0,33.0
1986,0,58777.0,3.0,29.0,1.0,12.0,13.0,14.33,9.1,15.0,20.0,128.0,13.0,34.0,81.0,6.0,16.0,33.0,S,1,69.0,F,U,47500.0,4.0,41.0,19.0,50.0,114.0
1987,1,58786.0,2.0,18.0,0.0,11.0,10.0,10.0,6.06,11.67,25.0,127.0,11.0,31.0,75.0,5.0,5.0,30.0,A,1,70.0,F,U,41861.0,2.0,29.0,16.0,36.0,105.0
1988,0,58835.0,3.0,12.0,2.0,10.0,10.0,10.0,7.25,10.0,17.0,126.0,13.0,28.0,64.0,6.0,13.0,27.0,A,1,80.0,M,U,44605.0,5.0,22.0,19.0,41.0,91.0
1989,1,58808.0,1.0,2.0,1.0,1.0,6.0,15.0,10.5,15.0,15.0,17.0,11.0,16.0,14.0,4.0,6.0,5.0,N,1,83.0,F,U,44605.0,2.0,3.0,15.0,22.0,19.0
1990,1,58850.0,4.0,23.0,1.0,10.0,6.0,6.0,3.52,6.0,17.0,103.0,13.0,25.0,56.0,6.0,11.0,24.0,S,1,75.0,M,H,39954.0,5.0,33.0,19.0,36.0,80.0
1991,0,58882.0,2.0,9.0,2.0,6.0,30.0,40.0,17.11,40.0,16.0,88.0,15.0,35.0,62.0,6.0,16.0,26.0,A,0,67.0,F,U,37109.0,4.0,15.0,21.0,51.0,88.0
1992,0,58885.0,7.0,9.0,4.0,5.0,10.0,8.43,7.89,8.75,17.0,41.0,12.0,31.0,33.0,6.0,16.0,15.0,S,1,65.0,F,H,49219.0,11.0,14.0,18.0,47.0,48.0
1993,0,58884.0,4.0,6.0,3.0,3.0,5.0,5.0,5.17,5.0,18.0,33.0,12.0,27.0,27.0,6.0,14.0,12.0,S,1,79.0,F,U,44284.5,7.0,9.0,18.0,41.0,39.0
1994,0,58969.0,2.0,14.0,1.0,11.0,10.0,12.5,10.5,15.0,15.0,127.0,12.0,32.0,75.0,5.0,14.0,32.0,L,1,59.02,M,U,38742.0,3.0,25.0,17.0,46.0,107.0
1995,1,58934.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,59.02,F,U,44284.5,2.0,2.0,14.0,21.0,18.0
1996,0,58973.0,2.0,3.0,0.0,0.0,10.0,7.5,8.33,11.67,16.0,20.0,12.0,18.0,17.0,5.0,5.0,6.0,N,0,59.02,F,U,22065.0,2.0,3.0,17.0,23.0,23.0
1997,0,58988.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,69.0,F,H,23157.0,2.0,2.0,14.0,21.0,18.0
1998,1,58991.0,2.0,5.0,0.0,3.0,20.0,15.0,20.0,11.67,18.0,88.0,14.0,26.0,47.0,6.0,6.0,18.0,A,0,64.0,M,H,22716.0,2.0,8.0,20.0,32.0,65.0
1999,0,59015.0,3.0,13.0,0.0,6.0,10.0,6.67,6.31,11.67,15.0,123.0,11.0,29.0,64.0,4.0,4.0,26.0,A,1,35.0,M,H,48556.0,3.0,19.0,15.0,33.0,90.0
2000,1,5496.0,1.0,18.0,0.0,7.0,10.0,10.0,11.5,11.67,18.0,126.0,13.0,26.0,85.0,5.0,5.0,27.0,A,1,84.0,M,H,29982.0,1.0,25.0,18.0,31.0,112.0
2001,1,59070.0,3.0,12.0,0.0,6.0,10.0,10.0,10.25,11.67,18.0,81.0,13.0,35.0,62.0,6.0,6.0,25.0,A,1,47.0,M,H,44284.5,3.0,18.0,19.0,41.0,87.0
2002,0,59296.0,2.0,2.0,2.0,2.0,16.0,13.0,13.0,13.0,22.0,35.0,10.0,25.0,24.0,4.0,11.0,10.0,A,0,29.0,M,U,62244.0,4.0,4.0,14.0,36.0,34.0
2003,0,125141.0,6.0,16.0,4.0,9.0,10.0,11.67,10.44,12.75,21.0,76.0,13.0,32.0,62.0,6.0,17.0,24.0,S,1,73.0,M,H,64504.0,10.0,25.0,19.0,49.0,86.0
2004,0,59182.0,2.0,5.0,0.0,1.0,20.0,15.0,10.0,11.67,18.0,45.0,13.0,33.0,37.0,6.0,6.0,15.0,A,0,59.02,F,U,44284.5,2.0,6.0,19.0,39.0,52.0
2005,1,59225.0,5.0,16.0,3.0,12.0,7.0,8.0,5.69,7.67,18.0,126.0,14.0,35.0,72.0,6.0,17.0,31.0,S,1,59.02,F,U,62000.0,8.0,28.0,20.0,52.0,103.0
2006,1,59240.0,2.0,5.0,1.0,3.0,15.0,12.5,9.0,15.0,16.0,80.0,12.0,23.0,46.0,5.0,9.0,15.0,A,0,59.02,F,U,44284.5,3.0,8.0,17.0,32.0,61.0
2007,0,1196.0,7.0,20.0,5.0,9.0,5.0,4.57,4.1,4.4,16.0,57.0,22.0,42.0,79.0,11.0,22.0,33.0,A,1,32.0,M,U,92295.0,12.0,29.0,33.0,64.0,112.0
2008,0,59265.0,2.0,12.0,1.0,7.0,15.0,12.5,11.83,10.0,18.0,101.0,13.0,33.0,62.0,6.0,15.0,26.0,A,1,46.0,F,H,105303.0,3.0,19.0,19.0,48.0,88.0
2009,1,59249.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,22.0,M,H,105303.0,2.0,2.0,14.0,21.0,18.0
2010,1,59285.0,1.0,5.0,0.0,3.0,15.0,15.0,12.0,11.67,19.0,104.0,10.0,22.0,54.0,4.0,4.0,20.0,A,0,46.0,F,U,44284.5,1.0,8.0,14.0,26.0,74.0
2011,0,59304.0,5.0,11.0,0.0,4.0,13.0,11.4,8.73,11.67,18.0,104.0,13.0,32.0,63.0,6.0,6.0,25.0,A,1,44.0,M,H,82313.0,5.0,15.0,19.0,38.0,88.0
2012,0,59292.0,4.0,9.0,2.0,4.0,20.0,17.5,13.56,17.5,8.0,53.0,22.0,42.0,58.0,9.0,18.0,23.0,F,1,35.0,M,H,82313.0,6.0,13.0,31.0,60.0,81.0
2013,0,59290.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,17.0,17.0,11.0,15.0,13.0,5.0,7.0,6.0,F,0,38.0,F,H,82313.0,2.0,2.0,16.0,22.0,19.0
2014,0,83302.0,2.0,8.0,2.0,6.0,16.0,15.0,9.88,15.0,16.0,77.0,14.0,31.0,55.0,6.0,13.0,20.0,S,1,41.0,F,H,82313.0,4.0,14.0,20.0,44.0,75.0
2015,0,59318.0,1.0,1.0,0.0,0.0,30.0,30.0,30.0,11.67,20.0,20.0,11.0,17.0,16.0,5.0,5.0,6.0,F,0,76.0,F,H,47836.0,1.0,1.0,16.0,22.0,22.0
2016,0,59370.0,1.0,9.0,0.0,6.0,15.0,15.0,10.56,11.67,27.0,93.0,10.0,30.0,59.0,4.0,4.0,23.0,A,1,55.0,F,H,53015.0,1.0,15.0,14.0,34.0,82.0
2017,0,59409.0,7.0,16.0,3.0,7.0,25.0,14.57,11.31,13.0,17.0,68.0,14.0,34.0,57.0,6.0,17.0,23.0,A,1,69.0,F,U,44284.5,10.0,23.0,20.0,51.0,80.0
2018,0,59462.0,1.0,16.0,0.0,9.0,19.0,19.0,12.0,11.67,16.0,93.0,13.0,31.0,66.0,5.0,5.0,24.0,A,1,59.02,F,U,44284.5,1.0,25.0,18.0,36.0,90.0
2019,0,8358.0,0.0,11.0,0.0,4.0,18.0,0.0,12.45,11.67,27.0,111.0,7.0,7.0,51.0,2.0,2.0,19.0,A,0,59.02,F,U,44284.5,0.0,15.0,9.0,9.0,70.0
2020,1,60571.0,4.0,4.0,3.0,3.0,12.0,10.5,10.5,10.67,17.0,29.0,13.0,24.0,26.0,6.0,12.0,10.0,A,1,59.02,M,U,44284.5,7.0,7.0,19.0,36.0,36.0
2021,1,59518.0,5.0,9.0,3.0,4.0,10.0,8.0,6.89,9.0,21.0,57.0,6.0,24.0,37.0,4.0,13.0,16.0,A,0,66.0,F,H,65435.0,8.0,13.0,10.0,37.0,53.0
2022,0,59808.0,6.0,45.0,4.0,17.0,10.0,17.5,16.24,16.0,22.0,128.0,12.0,34.0,87.0,5.0,16.0,32.0,S,1,59.02,F,H,52688.0,10.0,62.0,17.0,50.0,119.0
2023,0,8452.0,5.0,13.0,3.0,9.0,17.0,15.4,12.46,15.0,19.0,128.0,16.0,35.0,85.0,6.0,17.0,32.0,S,1,69.0,M,H,62592.0,8.0,22.0,22.0,52.0,117.0
2024,1,59561.0,4.0,5.0,1.0,2.0,10.0,9.0,8.2,10.0,16.0,44.0,12.0,30.0,34.0,6.0,14.0,14.0,A,0,36.0,M,H,42359.0,5.0,7.0,18.0,44.0,48.0
2025,0,59571.0,3.0,3.0,1.0,1.0,25.0,20.0,20.0,25.0,19.0,32.0,13.0,28.0,26.0,6.0,13.0,11.0,A,0,59.02,M,U,73684.0,4.0,4.0,19.0,41.0,37.0
2026,0,59581.0,1.0,7.0,0.0,3.0,15.0,15.0,9.71,11.67,27.0,104.0,9.0,29.0,60.0,4.0,4.0,23.0,A,1,73.0,F,H,55043.0,1.0,10.0,13.0,33.0,83.0
2027,0,59572.0,2.0,2.0,1.0,1.0,3.0,11.5,11.5,3.0,15.0,16.0,12.0,17.0,14.0,4.0,6.0,5.0,F,0,47.0,F,U,55043.0,3.0,3.0,16.0,23.0,19.0
2028,1,59588.0,4.0,35.0,3.0,20.0,5.0,2.0,2.97,2.0,19.0,129.0,5.0,16.0,62.0,3.0,9.0,28.0,S,1,77.0,M,H,45642.0,7.0,55.0,8.0,25.0,90.0
2029,0,59600.0,2.0,17.0,1.0,10.0,11.0,10.0,3.59,9.0,18.0,125.0,11.0,26.0,57.0,4.0,10.0,25.0,A,1,64.0,M,U,44830.0,3.0,27.0,15.0,36.0,82.0
2030,1,59598.0,1.0,11.0,0.0,4.0,100.0,10.0,18.18,11.67,18.0,102.0,10.0,25.0,57.0,4.0,4.0,22.0,A,0,59.02,M,U,44284.5,1.0,15.0,14.0,29.0,79.0
2031,0,59622.0,3.0,9.0,1.0,4.0,10.0,11.67,7.89,10.0,16.0,91.0,14.0,31.0,56.0,6.0,13.0,22.0,A,0,71.0,M,H,61366.0,4.0,13.0,20.0,44.0,78.0
2032,1,59610.0,2.0,2.0,1.0,1.0,15.0,10.0,10.0,5.0,18.0,32.0,10.0,23.0,21.0,4.0,9.0,8.0,A,0,74.0,F,U,44284.5,3.0,3.0,14.0,32.0,29.0
2033,1,59645.0,6.0,10.0,4.0,6.0,5.0,4.67,4.5,4.5,17.0,45.0,12.0,33.0,37.0,6.0,17.0,17.0,A,1,58.0,F,H,66481.0,10.0,16.0,18.0,50.0,54.0
2034,0,59681.0,1.0,17.0,0.0,9.0,12.0,12.0,10.24,11.67,26.0,124.0,9.0,21.0,64.0,4.0,4.0,24.0,A,1,43.0,M,U,65147.0,1.0,26.0,13.0,25.0,88.0
2035,0,59680.0,2.0,20.0,1.0,12.0,15.0,15.0,9.6,15.0,21.0,104.0,13.0,33.0,69.0,6.0,16.0,28.0,A,1,59.02,F,H,65147.0,3.0,32.0,19.0,49.0,97.0
2036,0,59697.0,1.0,10.0,1.0,7.0,16.0,16.0,9.8,16.0,17.0,114.0,6.0,18.0,45.0,2.0,7.0,18.0,A,1,85.0,F,U,46960.0,2.0,17.0,8.0,25.0,63.0
2037,0,59695.0,1.0,8.0,0.0,4.0,20.0,20.0,11.13,11.67,26.0,98.0,10.0,31.0,59.0,5.0,5.0,24.0,A,0,59.02,F,H,46960.0,1.0,12.0,15.0,36.0,83.0
2038,0,59699.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,10.0,14.0,12.0,4.0,6.0,5.0,F,0,59.02,F,U,44284.5,2.0,2.0,14.0,20.0,17.0
2039,0,63742.0,1.0,1.0,0.0,0.0,20.0,20.0,20.0,11.67,18.0,18.0,10.0,15.0,12.0,4.0,4.0,5.0,F,0,78.0,F,H,52067.0,1.0,1.0,14.0,19.0,17.0
2040,0,59703.0,3.0,3.0,2.0,2.0,12.0,10.67,10.67,11.0,17.0,24.0,14.0,25.0,24.0,6.0,11.0,9.0,N,1,31.0,M,H,52067.0,5.0,5.0,20.0,36.0,33.0
2041,1,59746.0,11.0,33.0,6.0,19.0,3.0,4.73,4.85,5.33,15.0,129.0,14.0,34.0,80.0,6.0,17.0,34.0,S,1,59.02,F,U,44284.5,17.0,52.0,20.0,51.0,114.0
2042,1,59744.0,4.0,7.0,3.0,5.0,12.0,10.5,9.0,10.67,16.0,53.0,14.0,34.0,40.0,6.0,15.0,15.0,A,1,43.0,F,U,44284.5,7.0,12.0,20.0,49.0,55.0
2043,0,9002.0,0.0,17.0,0.0,10.0,12.0,0.0,9.94,11.67,26.0,125.0,12.0,12.0,78.0,4.0,4.0,26.0,A,1,70.0,M,H,75533.0,0.0,27.0,16.0,16.0,104.0
2044,1,59814.0,6.0,20.0,1.0,9.0,5.0,5.0,5.45,5.0,24.0,123.0,11.0,29.0,67.0,6.0,13.0,28.0,S,1,57.0,F,U,46771.0,7.0,29.0,17.0,42.0,95.0
2049,0,59927.0,5.0,23.0,1.0,8.0,7.0,7.0,6.91,9.0,15.0,76.0,14.0,36.0,61.0,6.0,17.0,24.0,S,1,67.0,F,H,35122.0,6.0,31.0,20.0,53.0,85.0
2050,0,2678.0,9.0,25.0,9.0,19.0,5.0,5.0,4.68,5.0,9.0,78.0,24.0,42.0,71.0,10.0,21.0,29.0,S,1,73.0,F,U,35122.0,18.0,44.0,34.0,63.0,100.0
2051,0,60005.0,4.0,18.0,2.0,12.0,10.0,9.25,6.56,8.5,19.0,119.0,13.0,34.0,70.0,6.0,16.0,33.0,S,1,87.0,F,H,36291.0,6.0,30.0,19.0,50.0,103.0
2052,0,59911.0,12.0,60.0,6.0,29.0,10.0,10.75,9.38,10.83,17.0,128.0,12.0,33.0,94.0,5.0,16.0,40.0,S,1,27.0,F,U,44284.5,18.0,89.0,17.0,49.0,134.0
2053,1,59906.0,7.0,13.0,1.0,3.0,7.0,7.57,6.08,7.0,15.0,75.0,12.0,29.0,53.0,5.0,13.0,20.0,S,1,67.0,F,H,56604.0,8.0,16.0,17.0,42.0,73.0
2054,1,60477.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,11.0,16.0,13.0,4.0,6.0,5.0,F,0,73.0,M,U,46893.0,2.0,2.0,15.0,22.0,18.0
2055,1,60098.0,5.0,12.0,4.0,8.0,11.0,11.8,9.92,12.25,22.0,65.0,10.0,26.0,45.0,6.0,16.0,20.0,A,0,56.0,M,H,46893.0,9.0,20.0,16.0,42.0,65.0
2056,0,60090.0,5.0,8.0,5.0,6.0,15.0,11.0,10.63,11.0,20.0,41.0,13.0,33.0,37.0,6.0,17.0,16.0,A,1,59.02,M,U,44284.5,10.0,14.0,19.0,50.0,53.0
2057,0,60071.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,59.0,F,H,46893.0,2.0,2.0,14.0,21.0,18.0
